id,label,references,numberofsubjects,degree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
n3377,Illegal Aliens--new York (state)--new York.,11,11,2,4.0,1.0,1.0,1.0,1.0,69,0.0010090589089229872,13,0.0,0,8.534290079273976E-4
n3379,Refugees--government Policy.,4,4,7,14.0,7.0,0.2799193751574704,0.3025309673824515,113.59877592542367,2,7.29668573495086E-4,0,0.6190476190476191,13,0.03155200613471919
n3398,Immigrants--civil Rights--united States.,7,7,6,14.0,7.0,0.31322244149985906,0.3465282242509941,4428.0,57,7.535697905016717E-4,0,0.4666666666666667,7,0.06577215220772836
n3422,Illegal Aliens--united States--pictorial Works.,3,3,1,2.0,3.0,0.5,0.5833333333333334,0.0,26,3.88268453670017E-4,22,0.0,0,5.211174355471542E-4
n3424,Illegal Aliens--services For.,3,3,1,2.0,8.0,0.2254006897950903,0.23691869186918504,0.0,2,1.9483295992719706E-4,0,0.0,0,0.0025185960827447487
n3434,Illegal Aliens--taiwan.,4,4,2,5.0,7.0,0.24449823943661972,0.2606060606060597,0.0,0,3.3458712569406585E-4,0,1.0,1,0.004766164945737298
n3439,Race Relations.,3,3,4,8.0,7.0,0.2783066132264529,0.2992456388495983,0.0,2,5.066479902009893E-4,0,1.0,6,0.0180734301221488
n3459,Ports Of Entry--united States.,2,2,2,4.0,7.0,0.24788041053101295,0.26646736102181523,0.0,22,2.6826590513068206E-4,0,1.0,1,0.011850594438997825
n3462,Mexico--relations--united States.,5,5,4,11.0,7.0,0.31508791832104366,0.34967853928249715,46.922088505319415,22,4.376257131096095E-4,0,0.8333333333333334,5,0.06955007282955612
n3463,United States--relations--mexico.,5,5,4,11.0,7.0,0.31508791832104366,0.34967853928249715,46.922088505319415,22,4.376257131096094E-4,0,0.8333333333333334,5,0.06955007282955612
n3491,"Illegal Aliens--california, Southern.",5,5,1,2.0,7.0,0.2809102402022756,0.304549740688353,0.0,0,1.8034985745529405E-4,0,0.0,0,0.024288268126136037
n3494,Emigration And Immigration Law--japan.,6,6,3,8.0,9.0,0.18348472336911642,0.19153522495106418,2217.9999999999995,2,7.277899709424582E-4,0,0.3333333333333333,1,0.001521143789239863
n3500,Mexicans--united States--drama.,4,4,1,3.0,8.0,0.24058033780857513,0.25740966953838107,0.0,5,2.213634627935228E-4,0,0.0,0,0.0039009962607659703
n3501,Deportation--united States--drama.,2,2,1,2.0,8.0,0.24058033780857513,0.25740966953838107,0.0,5,2.213634627935228E-4,0,0.0,0,0.0039009962607659703
n3503,Political Activists--united States--biography.,2,2,3,6.0,6.0,0.3112044817927171,0.3411941194119388,0.0,0,3.361223419070346E-4,0,1.0,3,0.06469559225495444
n3535,Refugees--europe.,2,2,1,2.0,7.0,0.2579521708846065,0.2704427585615699,0.0,51,2.1324596368483374E-4,0,0.0,0,0.003900824165936537
n3558,"Foreign Workers, Chinese--united States.",4,4,1,4.0,7.0,0.3067366096079514,0.33520209163773285,0.0,0,1.8814893896410855E-4,0,0.0,0,0.037990497084496054
n3571,"Visitors, Foreign--united States.",2,2,1,2.0,7.0,0.28312945973496434,0.3069071192833558,0.0,0,1.7559159902475632E-4,0,0.0,0,0.0251613436912285
n3574,Foreign Workers--japan--social Conditions.,2,2,1,2.0,2.0,0.5333333333333333,0.5625,0.0,25,3.316958884615479E-4,21,0.0,0,7.552192061294516E-4
n3578,Children Of Illegal Aliens--united States.,3,3,1,2.0,7.0,0.3067366096079514,0.33520209163773285,0.0,0,1.8814893896410855E-4,0,0.0,0,0.037990497084496054
n3594,Ghana--emigration And Immigration--government Policy.,2,2,9,18.0,9.0,0.19033750214151104,0.20504193276470176,0.0,15,8.185835350026608E-4,0,1.0,36,0.013342351695576434
n3596,Refugees--european Union Countries.,2,2,9,18.0,9.0,0.19033750214151104,0.20504193276470176,0.0,15,8.185835350026608E-4,0,1.0,36,0.013342351695576434
n3597,Deportation--ghana.,2,2,9,18.0,9.0,0.19033750214151104,0.20504193276470176,0.0,15,8.185835350026608E-4,0,1.0,36,0.013342351695576434
n3599,Borderlands--europe.,2,2,5,10.0,8.0,0.20727611940298507,0.21716600231451388,0.0,51,6.422081620140466E-4,0,1.0,10,0.003755253269488613
n3600,Border Security--government Policy--europe.,2,2,5,10.0,8.0,0.20727611940298507,0.21716600231451388,0.0,51,6.422081620140467E-4,0,1.0,10,0.0037552532694886125
n3601,Border Crossing--europe.,2,2,5,10.0,8.0,0.20727611940298507,0.21716600231451388,0.0,51,6.422081620140467E-4,0,1.0,10,0.0037552532694886125
n3638,Graphic Novels--france.,2,2,1,2.0,1.0,1.0,1.0,0.0,70,6.915629492141309E-4,53,0.0,0,4.243364407010856E-4
n3640,"Illegal Aliens--france--comic Books, Strips, Etc.",3,3,1,2.0,1.0,1.0,1.0,0.0,70,6.915629492141309E-4,53,0.0,0,4.243364407010856E-4
n3644,Texas--juvenile Fiction.,3,3,1,3.0,9.0,0.19412895334614713,0.2109785978597837,0.0,6,2.1179438682253154E-4,0,0.0,0,0.003015495931647963
n3685,Murder--drama.,2,2,1,2.0,10.0,0.16398523985239852,0.17202720272027033,0.0,5,2.686333081691523E-4,0,0.0,0,8.418045331989319E-4
n3691,Morocco--emigration And Immigration.,2,2,1,2.0,9.0,0.17643322216928697,0.18281078107810542,0.0,51,2.3608641164269323E-4,0,0.0,0,8.506385773431512E-4
n3693,Illegal Aliens--africa.,3,3,1,3.0,7.0,0.2579521708846065,0.2704427585615699,0.0,51,2.1324596368483374E-4,0,0.0,0,0.003900824165936537
n3700,Emigration And Immigration--religious Aspects--christianity.,4,4,2,6.0,7.0,0.3069060773480663,0.33580215164373345,0.0,0,3.461884990286452E-4,0,1.0,1,0.0397891422819769
n3701,Refugees.,9,9,2,11.0,7.0,0.27851591877663573,0.298945608846598,0.0,2,2.7564555489223295E-4,0,1.0,1,0.01649203412999712
n3704,Biometric Identification--united States.,7,7,9,28.0,7.0,0.28538402260467505,0.31587587330161415,178.11454809609594,22,8.125459390362328E-4,0,0.5555555555555556,20,0.06789570655767503
n3713,Aliens--japan.,6,6,2,6.0,10.0,0.15508096035734226,0.1602503107453589,0.0,2,5.390308469987199E-4,0,1.0,1,0.0010002063846555605
n3745,Illegal Aliens--south Africa.,9,9,3,12.0,1.0,1.0,1.0,0.5,71,8.16632844283019E-4,54,0.6666666666666666,2,0.0014817451956587863
n3757,"Identification Numbers, Personal--united States.",3,3,3,6.0,7.0,0.2903815995818087,0.32093137885216877,0.0,22,3.57889345674564E-4,0,1.0,3,0.05271571182059852
n3762,Slavery.,2,2,1,2.0,8.0,0.22224444888977796,0.2334233423342315,0.0,2,1.8829163154257224E-4,0,0.0,0,0.002234537225066837
n3769,Forced Labor--prevention--international Cooperation.,4,4,3,6.0,7.0,0.2783066132264529,0.29894560884659804,1110.0,2,4.834373652607913E-4,0,0.3333333333333333,1,0.016733968933675757
n3774,Globalization.,6,6,3,8.0,7.0,0.28162230671736377,0.30254596888260166,0.0,2,3.5023596847986776E-4,0,1.0,3,0.020597292758067823
n3794,Emigration And Immigration Law--turkey.,2,2,2,4.0,8.0,0.21913214990138066,0.22970511336847768,0.0,2,3.800818753143182E-4,0,1.0,1,0.0019416217159466474
n3795,Human Smuggling--turkey.,4,4,3,7.0,8.0,0.21917537975932136,0.23015515837297812,0.5,2,5.479102446047031E-4,0,0.6666666666666666,2,0.002402890110464448
n3797,Human Trafficking--turkey.,2,2,2,4.0,8.0,0.21913214990138066,0.22970511336847768,0.0,2,3.8008187531431815E-4,0,1.0,1,0.0019416217159466474
n3799,Emigration And Immigration Law--united States--history.,2,2,2,4.0,8.0,0.22508103727714748,0.23925142514251257,0.0,58,3.7537512946814405E-4,0,1.0,1,0.002849135625301799
n3800,Citizenship--united States--history.,2,2,2,4.0,8.0,0.22508103727714748,0.23925142514251257,0.0,58,3.75375129468144E-4,0,1.0,1,0.002849135625301799
n3818,Texas--emigration And Immigration.,3,3,1,2.0,8.0,0.2383097383097383,0.2520027002700257,0.0,0,2.3545678564617576E-4,0,0.0,0,0.002517749761898277
n3819,Illegal Aliens--employment--texas.,3,3,3,6.0,9.0,0.1962204168138467,0.20686461503292947,0.0,18,4.75875186841662E-4,0,1.0,3,0.0021248890371905168
n3822,Refugees--fiction.,6,6,2,8.0,8.0,0.23810544363480496,0.26343598645578675,0.0,6,3.517161452289611E-4,0,1.0,1,0.010964123450721988
n3825,Salvadorans--fiction.,2,2,1,2.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n3845,Illegal Aliens--greece.,4,4,1,2.0,1.0,1.0,1.0,0.0,72,6.915629492141309E-4,55,0.0,0,4.243364407010856E-4
n3870,Emigration And Immigration--juvenile Fiction.,5,5,4,10.0,8.0,0.2392334194659776,0.26726136899404057,1110.0,6,6.311650279041346E-4,0,0.5,3,0.0147212216696178
n3874,Deportation--fiction.,5,5,6,15.0,8.0,0.2385656001717844,0.2659112339805392,5.416666666666666,6,6.746787295747461E-4,0,0.7333333333333333,11,0.018429179732744175
n3876,"Foreign Workers, Mexican--government Policy--united States.",4,4,2,5.0,7.0,0.28992693110647183,0.31953623933821784,0.0,22,2.517291649089579E-4,0,1.0,1,0.051434459334746316
n3878,Agricultural Laborers--united States.,4,4,1,3.0,7.0,0.3067366096079514,0.33520209163773285,0.0,0,1.8814893896410855E-4,0,0.0,0,0.037990497084496054
n3882,"Agricultural Laborers, Foreign--united States.",4,4,2,6.0,7.0,0.3068213200773267,0.3356521366422333,0.0,0,2.575542735856825E-4,0,1.0,1,0.04595525853334174
n3915,Commercial Crimes.,5,5,6,30.0,7.0,0.27844611528822055,0.30014572885859914,0.0,2,6.595934371282055E-4,0,1.0,15,0.0207764299993108
n3916,Informal Sector (economics),8,8,7,35.0,7.0,0.27851591877663573,0.3005957738630995,2.5,2,7.798186920915302E-4,0,0.7619047619047619,16,0.021697916626559326
n3917,Tax Evasion.,6,6,6,32.0,7.0,0.27844611528822055,0.30014572885859914,0.0,2,6.595934371282054E-4,0,1.0,15,0.020776429999310796
n3918,Black Market.,2,2,2,4.0,7.0,0.2781672508763145,0.2983455488405974,0.0,2,2.85823812546471E-4,0,1.0,1,0.015673269516851496
n3919,Business Enterprises--corrupt Practices.,5,5,6,30.0,7.0,0.27844611528822055,0.30014572885859914,0.0,2,6.595934371282054E-4,0,1.0,15,0.020776429999310796
n3920,Welfare Fraud.,5,5,6,30.0,7.0,0.27844611528822055,0.30014572885859914,0.0,2,6.595934371282055E-4,0,1.0,15,0.0207764299993108
n3921,Fraud.,5,5,6,30.0,7.0,0.27844611528822055,0.30014572885859914,0.0,2,6.595934371282055E-4,0,1.0,15,0.0207764299993108
n3924,Prostitution--spain.,2,2,1,2.0,10.0,0.1527147766323024,0.15713928535710583,0.0,51,3.11804252198733E-4,0,0.0,0,5.358386492460288E-4
n3926,Canada--boundaries--united States.,3,3,5,12.0,7.0,0.28327383987761345,0.31085037075135935,0.0,22,4.6866439361730166E-4,0,1.0,10,0.04983906827123482
n3929,United States--boundaries--canada.,3,3,5,12.0,7.0,0.28327383987761345,0.31085037075135935,0.0,22,4.6866439361730166E-4,0,1.0,10,0.04983906827123482
n3942,Stowaways--fiction.,2,2,1,2.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n3946,"Foreign Workers, Mexican--mexican-american Border Region.",3,3,1,3.0,8.0,0.2578922934076137,0.27624619604817563,0.0,22,1.7915206682521503E-4,0,0.0,0,0.00965652893065698
n3950,Migrant Agricultural Laborers--fiction.,2,2,1,2.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n3952,Sheriffs--fiction.,2,2,1,2.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n3986,Greece--emigration And Immigration.,2,2,1,2.0,1.0,1.0,1.0,0.0,72,6.915629492141309E-4,55,0.0,0,4.243364407010856E-4
n4003,Illegal Aliens--services For--economic Aspects--united States.,5,5,5,13.0,7.0,0.2850910957146523,0.3120076293343606,93.87378447661916,22,4.864160226549164E-4,0,0.8,8,0.04734592053486698
n4004,Informal Sector (economics)--united States.,5,5,4,11.0,7.0,0.2537688442211055,0.2762783421199253,0.0,22,4.1010275548534754E-4,0,1.0,6,0.022987349203467667
n4005,Aliens--taxation--united States.,5,5,6,15.0,7.0,0.25400091449474166,0.27747846213192656,36.37787490642349,22,6.092811431737906E-4,0,0.5333333333333333,8,0.02530333648753455
n4009,Discrimination In Employment--new York (state),3,3,3,6.0,7.0,0.2811946342698051,0.30574986070035426,2218.0,73,5.741908134794483E-4,0,0.3333333333333333,1,0.025282146431027438
n4012,Migrant Agricultural Laborers--california.,9,9,6,25.0,7.0,0.2509600180709284,0.27119711971196997,4.0,45,7.220697031825356E-4,0,0.7333333333333333,11,0.012021133203832272
n4025,Baseball Stories.,2,2,1,2.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n4028,Brothers--juvenile Fiction.,2,2,2,4.0,8.0,0.2390789756832365,0.2662112639835395,0.0,6,3.102967154567514E-4,0,1.0,1,0.013080648555451406
n4033,Orphans--juvenile Fiction.,2,2,2,4.0,8.0,0.2390789756832365,0.2662112639835395,0.0,6,3.102967154567514E-4,0,1.0,1,0.013080648555451406
n4036,"Holloway, Barbara (fictitious Character)--fiction.",2,2,3,6.0,8.0,0.2382586317821145,0.2641860614632875,0.0,6,4.1055567165568E-4,0,1.0,3,0.012764593832066696
n4037,Oregon--fiction.,2,2,3,6.0,8.0,0.2382586317821145,0.2641860614632875,0.0,6,4.1055567165568E-4,0,1.0,3,0.012764593832066694
n4046,Foreign Workers--european Union Countries.,2,2,2,4.0,8.0,0.23040232268768146,0.24082979726543946,0.0,15,3.5423901472915237E-4,0,1.0,1,0.002355688480622516
n4048,Illegal Aliens--employment--european Union Countries.,2,2,2,4.0,8.0,0.23040232268768146,0.24082979726543946,0.0,15,3.5423901472915237E-4,0,1.0,1,0.002355688480622516
n4058,"Cardona, Julián,--1960---exhibitions.",3,3,4,11.0,2.0,0.8333333333333334,0.9,0.0,27,7.328234127300196E-4,9,1.0,6,0.00241557233283643
n4061,Illegal Aliens--netherlands.,6,6,1,2.0,1.0,1.0,1.0,0.0,74,6.915629492141309E-4,56,0.0,0,4.243364407010856E-4
n4071,Illegal Aliens--kenya--nairobi.,2,2,2,4.0,1.0,1.0,1.0,0.0,75,6.915629492141309E-4,57,1.0,1,9.477385976633164E-4
n4073,Refugees--kenya--nairobi--economic Conditions.,2,2,2,4.0,1.0,1.0,1.0,0.0,75,6.915629492141309E-4,57,1.0,1,9.477385976633164E-4
n4074,Refugees--kenya--nairobi.,2,2,2,4.0,1.0,1.0,1.0,0.0,75,6.915629492141309E-4,57,1.0,1,9.477385976633164E-4
n4080,Krome Detention Center.,2,2,1,2.0,8.0,0.24530801501435195,0.2613807809352351,0.0,0,1.807636136162479E-4,0,0.0,0,0.005602635337255879
n4085,Illegal Aliens--france--social Conditions--pictorial Works.,3,3,1,2.0,1.0,1.0,1.0,0.0,76,6.915629492141309E-4,58,0.0,0,4.243364407010856E-4
n4086,France--emigration And Immigration--social Aspects--pictorial Works.,2,2,1,2.0,1.0,1.0,1.0,0.0,76,6.915629492141309E-4,58,0.0,0,4.243364407010856E-4
n4095,Murder--fiction.,2,2,1,2.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n4096,New Orleans (la.)--fiction.,2,2,1,2.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n4101,Immigration Enforcement--government Policy--united States.,4,4,3,8.0,7.0,0.29045751633986927,0.32108139385366896,0.0,22,3.436277528968207E-4,0,1.0,3,0.054887243627037605
n4103,Foreign Workers--united States--periodicals.,2,2,1,2.0,7.0,0.23805442468395116,0.25176589087480045,0.0,20,2.1519478988331125E-4,0,0.0,0,0.002933559821721818
n4110,"Foreign Workers, Mexican--california--los Angeles County.",3,3,2,5.0,1.0,1.0,1.0,0.0,77,6.915629492141309E-4,59,1.0,1,9.477385976633164E-4
n4113,Clothing Workers--california--los Angeles County.,2,2,2,4.0,1.0,1.0,1.0,0.0,77,6.915629492141309E-4,59,1.0,1,9.477385976633164E-4
n4114,Illegal Aliens--employment--california--los Angeles County.,3,3,2,5.0,1.0,1.0,1.0,0.0,77,6.915629492141309E-4,59,1.0,1,9.477385976633164E-4
n4122,Hispanic Americans.,2,2,1,2.0,7.0,0.2701848249027237,0.29518880459474406,0.0,0,1.7791370716450559E-4,0,0.0,0,0.02024694638522033
n4126,United States--emigration And Immigration--congresses.,6,6,5,14.0,2.0,0.7272727272727273,0.8125,12.0,63,0.001120584131976068,49,0.4,4,0.0027235890903793787
n4154,United States.--bureau Of Customs And Border Protection--rules And Practice.,2,2,1,2.0,7.0,0.2578922934076137,0.28094809480947985,0.0,0,1.7179085426628646E-4,0,0.0,0,0.015243147744831554
n4156,Passports--united States.,2,2,4,8.0,7.0,0.24949472265888165,0.2705927735630694,0.0,22,4.093406303428715E-4,0,1.0,6,0.021071468417132793
n4157,International Travel Regulations--united States.,2,2,4,8.0,7.0,0.24949472265888165,0.2705927735630694,0.0,22,4.093406303428715E-4,0,1.0,6,0.021071468417132793
n4161,Immigrants--united States--identification.,3,3,4,8.0,7.0,0.24949472265888165,0.2705927735630694,0.0,22,4.1127695066998796E-4,0,1.0,6,0.01898511596847916
n4162,"Visitors, Foreign--united States--identification.",3,3,4,11.0,7.0,0.24949472265888165,0.2705927735630694,0.0,22,4.1127695066998796E-4,0,1.0,6,0.01898511596847916
n4168,"Visitors, Foreign--government Policy--united States.",2,2,3,6.0,7.0,0.2827691524560957,0.3093502207363579,0.0,22,3.315023927013482E-4,0,1.0,3,0.03349406035880068
n4179,Immigrants--civil Rights.,4,4,4,9.0,7.0,0.2783066132264529,0.2992456388495983,0.0,2,5.272594246733581E-4,0,1.0,6,0.01765015579630058
n4181,Immigrants--social Conditions.,3,3,3,6.0,7.0,0.28041393235739526,0.3013608503707504,0.0,2,3.674884461143868E-4,0,1.0,3,0.02046576768067908
n4194,Alien Detention Centers--belgium--fiction.,3,3,1,3.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n4208,United States--emigration And Immigration--costs.,3,3,3,6.0,8.0,0.24412217095143923,0.2615886588658852,1.9666666666666666,22,3.705475169126846E-4,0,0.3333333333333333,1,0.0074076486347242855
n4228,Emigration And Immigration In Art.,2,2,1,2.0,1.0,1.0,1.0,0.0,78,6.915629492141309E-4,60,0.0,0,4.243364407010856E-4
n4230,Artists' Books--united States.,3,3,1,2.0,1.0,1.0,1.0,0.0,78,6.915629492141309E-4,60,0.0,0,4.243364407010856E-4
n4234,"Agricultural Laborers, Foreign--government Policy--united States.",5,5,3,8.0,7.0,0.28262528618672095,0.3090501907333576,0.0,22,3.231116889453084E-4,0,1.0,3,0.0386516272274882
n4244,Illegal Aliens--baltic States.,2,2,2,4.0,1.0,1.0,1.0,0.0,79,6.915629492141309E-4,61,1.0,1,9.477385976633164E-4
n4245,Baltic States--emigration And Immigration--government Policy.,2,2,2,4.0,1.0,1.0,1.0,0.0,79,6.915629492141309E-4,61,1.0,1,9.477385976633164E-4
n4247,Human Rights--baltic States.,2,2,2,4.0,1.0,1.0,1.0,0.0,79,6.915629492141309E-4,61,1.0,1,9.477385976633164E-4
n4262,Chinese--united States.,6,6,4,18.0,6.0,0.311466218110457,0.3419441944194395,0.0,0,4.3204571229801423E-4,0,1.0,6,0.06568867262129979
n4263,Smuggling--united States.,5,5,7,22.0,6.0,0.31446362864421173,0.34696969696969454,57.47248055951619,0,6.675888888993983E-4,0,0.8095238095238095,17,0.08365274009465667
n4265,United States--emigration And Immigration,2,2,1,2.0,7.0,0.2701848249027237,0.29518880459474406,0.0,0,1.7791370716450559E-4,0,0.0,0,0.02024694638522033
n4272,Illegal Aliens--texas.,17,17,19,40.0,7.0,0.3215629522431259,0.36292486391496076,16848.902603751347,18,0.002034143979260836,0,0.1871345029239766,32,0.11077164676066666
n4273,Human Trafficking--texas.,2,2,1,2.0,8.0,0.2433734939759036,0.26008850885088397,0.0,18,1.9473562431185083E-4,0,0.0,0,0.004546570310185401
n4279,Smuggling.,10,10,9,28.0,7.0,0.28553071189925466,0.30989670395610885,139.4287345680705,2,9.286274901133847E-4,0,0.5,18,0.03923964930989662
n4284,Human Trafficking--congresses.,2,2,1,2.0,2.0,0.5333333333333333,0.5625,0.0,31,3.1562522936494125E-4,25,0.0,0,7.605788355409631E-4
n4308,Illegal Aliens--africa--fiction.,2,2,1,2.0,2.0,0.6666666666666666,0.75,0.0,40,5.328149693597023E-4,29,0.0,0,4.6893595592854305E-4
n4321,Illegal Aliens--government Policy--social Aspects--united States.,2,2,1,2.0,1.0,1.0,1.0,0.0,80,6.915629492141309E-4,62,0.0,0,4.243364407010856E-4
n4322,Children Of Immigrants--protection--united States.,2,2,1,2.0,1.0,1.0,1.0,0.0,80,6.915629492141309E-4,62,0.0,0,4.243364407010856E-4
n4330,Illegal Aliens--idaho.,2,2,2,4.0,7.0,0.28098128477491147,0.30499978569285346,0.0,0,3.1365182889147246E-4,0,1.0,1,0.025536534251526157
n4331,Foreign Workers--idaho.,2,2,2,4.0,7.0,0.28098128477491147,0.30499978569285346,0.0,0,3.1365182889147246E-4,0,1.0,1,0.025536534251526164
n4356,Emigration And Immigration Law--italy--congresses.,2,2,1,2.0,1.0,1.0,1.0,0.0,81,6.915629492141309E-4,63,0.0,0,4.243364407010856E-4
n4357,Illegal Aliens--italy--congresses.,4,4,1,2.0,1.0,1.0,1.0,0.0,81,6.915629492141309E-4,63,0.0,0,4.243364407010856E-4
