node,title,subject
1848,Los Mexicanos indocumentados en los Estados Unidos,mexican|unit|state|social|condit|mexican|american|social|condit|illeg|alien|unit|state|social|condit|immigr|unit|state|social|condit|mexico|emigr|immigr|unit|state|emigr|immigr
3098,Los migrantes que no importan,martínez|oscar|oscar|enriqu|illeg|alien|mexico|central|american|mexico|immigr|mexico|mexico|emigr|immigr|social|aspect|central|america|emigr|immigr|social|aspect|mexico|descript|travel
2759,Los migrantes que no importan en el camino con los centroamericanos indocumentados en México,martínez|oscar|oscar|enriqu|mexico|emigr|immigr|central|america|emigr|immigr|illeg|alien|mexico|mexico|descript|travel
6231,Los ratapeces,illeg|alien|juvenil|fiction|hous|painter|juvenil|fiction|fish|juvenil|fiction
2430,Los trabajadores mexicanos en los Estados Unidos resultados de la Encuesta Nacional de Emigración a la frontera Norte del País y a los Estados Unidos,encuesta|nacion|emigración|la|frontera|nort|del|paí|y|los|estado|unido|migrat|intern|research|mexico|mexico|emigr|immigr|unit|state|emigr|immigr|illeg|alien|unit|state
967,Los trabajadores migratorios frente a la justicia norteamericana,foreign|worker|mexican|legal|status|law|unit|state|migrant|agricultur|labor|legal|status|law|unit|state|illeg|alien|unit|state|justic|administr|unit|state
4237,Lost in America our failed immigration policy,emigr|immigr|law|unit|state|unit|state|immigr|natur|servic|unit|state|emigr|immigr|govern|polici|illeg|alien|govern|polici|unit|state
771,Lost in detention,immigr|custom|enforc|alien|detent|center|unit|state|illeg|alien|unit|state
2900,Lost in detention President Obamas tough immigration enforcement,immigr|custom|enforc|alien|detent|center|unit|state|illeg|alien|unit|state|unit|state|emigr|immigr|govern|polici
1038,Lu2019aventure est un secret,diagn|mamadou|doudou|interview|african|franc|interview|african|franc|attitud|illeg|alien|franc|interview|franc|emigr|immigr|public|opinion|interview|franc|emigr|immigr|govern|polici|interview
627,Lulu Mitzi - best laid plans,women|illeg|alien|california|san|francisco|comic|book|strip|san|francisco|calif|social|life|custom|comic|book|strip
2591,Luna negra la luz del Padre Pateras,macía|isidoro|fiction|women|nigeria|fiction|women|immigr|spain|fiction|illeg|alien|spain|fiction|women|refuge|spain|fiction|franciscan|spain|fiction|gibraltar|strait|fiction
3871,LUnion européenne et limmigration clandestine de la sécurité intérieure à la construction de la communauté politique,illeg|alien|european|union|countri|illeg|alien|govern|polici|european|union|countri|european|union|countri|emigr|immigr|govern|polici
5248,Luoghi migranti tra clandestinità e spazi pubblici,emigr|immigr|social|aspect|illeg|alien|social|integr|itali|emigr|immigr|social|aspect|illeg|alien|itali|social|condit|social|integr|itali
4260,Lupe me,mexican|unit|state|juvenil|fiction
609,Lupita Manana,illeg|alien|fiction|mexican|unit|state|fiction|poverti|california|fiction
1012,Lupita Mañana,illeg|alien|fiction|mexican|unit|state|fiction|poverti|fiction|california|fiction|california|juvenil|fiction|mexican|unit|state|juvenil|fiction|poverti|juvenil|fiction|illeg|alien|juvenil|fiction|unit|state|emigr|immigr|fiction|mexico|emigr|immigr|fiction|unit|state|emigr|immigr|juvenil|fiction|mexico|emigr|immigr|juvenil|fiction|mexican|california|juvenil|fiction
1558,Ma vie de clandestin en France 17 ans derrance dans la France den dessous,tunisian|franc|social|condit|illeg|alien|franc|biographi|tunisian|franc|biographi|illeg|alien|franc|social|condit
1800,Machete,ex|polic|offic|drama|reveng|drama|betray|drama|assassin|drama|illeg|alien|drama|drug|dealer|mexico|drama|austin|tex|drama
1063,Macho,illeg|alien|california|fiction|agricultur|labor|california|fiction|mexican|california|fiction|audiobook|california|social|life|custom|20th|centuri|fiction
782,Macho a novel,illeg|alien|california|fiction|agricultur|labor|california|fiction|mexican|california|fiction
524,Mafie nostre mafie loro criminalità organizzata italiana e straniera nel Centro-Nord,mafia|itali|illeg|alien|itali
6,Magnet school assistanceimpact aid programs hearings before the Subcommittee on Education Arts and Humanities of the Committee on Labor and Human Resources United States Senate One Hundredth Congress first session on July 30 1987 Washington DC August 26 1987 Farmington UT,feder|aid|educ|unit|state|magnet|school|unit|state|magnet|school|utah
991,Mais doù venez-vous,franc|emigr|immigr|histori|21st|centuri|illeg|alien|franc|histori|21st|centuri|alien|detent|center|franc|histori|21st|centuri
4523,Makeshift migrants and law gender belonging and postcolonial anxieties,discrimin|law|legisl|social|aspect|india|peopl|social|disabl|legal|status|law|india|women|intern|migrant|legal|status|law|india|muslim|legal|status|law|india|illeg|alien|india|margin|social|india
2081,Making a documentary using Chicagos resources to create a professional product,documentari|film|product|direct|foreign|worker|mexican|unit|state|illeg|alien|unit|state|unit|state|emigr|immigr|mexico|emigr|immigr
3881,Making immigration policy work in the United States,illeg|alien|econom|aspect|california|illeg|alien|servic|california
5583,Mala noche Bad night if you fuck with the bull you get the horn,gay|men|drama|illeg|alien|drama|homosexu|drama|male|friendship|drama|portland|drama|curti|walt|film|adapt
2794,Mala noche or If you coger with the bull you get the horn a story,gay|men|fiction|illeg|alien|fiction|homosexu|fiction|male|friendship|fiction|portland|fiction
4594,Malaysia human rights at risk in mass deportation of undocumented migrants,illeg|alien|malaysia|deport|malaysia|immigr|govern|polici|malaysia|emigr|immigr|law|malaysia|migrant|labor|malaysia
737,Malditos polleros = Border smugglers,illeg|alien|mexico|drama|mexico|social|condit|drama
3731,Mamadou va a morire la strage dei clandestini nel Mediterraneo,illeg|alien|european|union|countri|european|union|countri|emigr|immigr|mediterranean|region|emigr|immigr
358,Managing Mexican migration to the United States recommendations for policymakers a report of the US-Mexico Binational Council,foreign|worker|mexican|govern|polici|unit|state|mexican|govern|polici|unit|state|illeg|alien|govern|polici|unit|state|unit|state|emigr|immigr|govern|polici|unit|state|foreign|relat|mexico|mexico|foreign|relat|unit|state
5504,Managing the border immigration compliance,illeg|alien|australia|statist|period|emigr|immigr|law|australia|period|australia|emigr|immigr|statist|period
6037,Managing the flow of migration regional approaches,asia|emigr|immigr|illeg|alien|asia
4342,Manual del migrante,human|smuggl|mexican|american|border|region|handbook|manual|immigr|mexican|american|border|region|handbook|manual|illeg|alien|mexican|american|border|region|handbook|manual|border|cross|mexican|american|border|region|handbook|manual|mexico|emigr|immigr|social|aspect|handbook|manual|unit|state|emigr|immigr|social|aspect|handbook|manual
2688,Mapping study on International migration,emigr|immigr|emigr|immigr|intern|cooper
2616,Marchista a publication of the Valley Coalition for Justice,illeg|alien|rio|grand|valley|colo|mexico|tex|period|unit|state|emigr|immigr|govern|polici|period|mexican|american|rio|grand|valley|colo|mexico|tex|period
2032,Mare chiuso,immigr|enforc|itali|immigr|enforc|libya|illeg|alien|itali|polic|brutal|libya|refuge|abus|libya|libyan|itali|emigr|immigr
3836,Marginalized within the borderlands the undocumented citizen students of the University of Texas-Pan American,illeg|alien|texa|edinburg
1792,Marie-France lorpailleuse roman,illeg|alien|franc|pari|fiction|immigr|franc|pari|social|condit|fiction|black|franc|pari|fiction|african|franc|pari|fiction|return|migrat|africa|fiction
5843,Mariposas song a novel,illeg|alien|unit|state|fiction|texa|fiction
2181,Marked bodies immigration global disciplinary strategies and racialized public space,immigr|arizona|illeg|alien|arizona|arizona|emigr|immigr
4804,Maryland legalization applicants program utilization analysis,illeg|alien|maryland|maryland|emigr|immigr|govern|polici
1138,Mass exodus the story of an illegal immigrant,mexican|unit|state|fiction|illeg|alien|unit|state|fiction|mexican|american|mexican|american|border|region|fiction
1940,Mass expulsion of aliens in international law,alien|illeg|alien|deport
1308,Maten al cazador,man|woman|relationship|drama|attempt|murder|drama|illeg|alien|drama
2498,Measuring outcomes to understand the state of border security hearing before the Subcommittee on Border and Maritime Security of the Committee on Homeland Security House of Representatives One Hundred Thirteenth Congress first session March 20 2013,border|secur|unit|state|manag|border|secur|unit|state|evalu|immigr|enforc|unit|state|manag|illeg|alien|govern|polici|unit|state|unit|state|depart|homeland|secur|rule|practic
5684,Measuring the fallout the cost of the IRCA amnesty after 10 years,illeg|alien|servic|unit|state|cost|immigr|servic|unit|state|cost|emigr|immigr|law|econom|aspect|unit|state|illeg|alien|govern|polici|unit|state|unit|state|emigr|immigr|govern|polici|unit|state|immigr|reform|control|act|1986
4810,Mecklenburg County Latino community needs assessment,household|survey|north|carolina|mecklenburg|counti|hispan|american|north|carolina|mecklenburg|counti|social|condit|latin|american|north|carolina|mecklenburg|counti|social|condit|illeg|alien|north|carolina|mecklenburg|counti|social|condit|hispan|american|employ|north|carolina|mecklenburg|counti|latin|american|employ|north|carolina|mecklenburg|counti|illeg|alien|employ|north|carolina|mecklenburg|counti|hispan|american|servic|north|carolina|mecklenburg|counti|latin|american|servic|north|carolina|mecklenburg|counti|illeg|alien|servic|north|carolina|mecklenburg|counti|hispan|american|educ|north|carolina|mecklenburg|counti|latin|american|educ|north|carolina|mecklenburg|counti|illeg|alien|educ|north|carolina|mecklenburg|counti|hispan|american|medic|care|north|carolina|mecklenburg|counti|latin|american|medic|care|north|carolina|mecklenburg|counti|illeg|alien|medic|care|north|carolina|mecklenburg|counti|latin|american|legal|status|law|north|carolina|mecklenburg|counti
1843,Medical practice patterns and appropriateness of care hearing before the Committee on Finance United States Senate One Hundred Third Congress first session October 26 1993,medicin|practic|unit|state|medic|care|unit|state|medic|polici|unit|state|physician|practic|pattern
465,Medizin für Menschen ohne Papiere Menschenrechte und Ethik in der Praxis des Gesundheitssystems,medic|polici|germani|illeg|alien|medic|care|germani|health|servic|access|germani|medic|ethic|germani
370,Meeting the challenge through innovation,unit|state|immigr|natur|servic|manag|unit|state|emigr|immigr|govern|polici|illeg|alien|unit|state|identif|border|patrol|unit|state
463,Meeting the financial service needs of Mexican immigrants a survey of Texas financial institutions,mexican|texa|social|condit|illeg|alien|texa|financi|institut|texa|identif|card|mexico
2838,Meeting the workforce needs of American agriculture farm workers and the US economy hearing before the Subcommittee on Immigration of the Committee on the Judiciary United States Senate One Hundred Sixth Congress first session May 12 1999,agricultur|labor|foreign|govern|polici|unit|state|illeg|alien|govern|polici|unit|state|migrant|agricultur|labor|govern|polici|unit|state|manpow|polici|rural|unit|state
4196,Meiguo 1996 nian fei fa yi min gai ge he yi min ze ren fa = Illegal Immigration Reform and Immigrant Responsibility Act of 1996,unit|state|illeg|immigr|reform|immigr|respons|act|1996|emigr|immigr|law|unit|state|illeg|alien|unit|state|emigr|immigr
5530,Meiguo da gong shi lu,chines|employ|unit|state|illeg|alien|employ|unit|state|chines|american|employ|unit|state|chines|american|unit|state|social|condit|reportag|literatur|chines
3729,Members forum on immigration hearing before the Subcommittee on Immigration and Claims of the Committee on the Judiciary House of Representatives One Hundred Fourth Congress first session May 24 1995,unit|state|emigr|immigr|govern|polici|illeg|alien|unit|state
3300,Memoirs of an illegal alien an American adventure,ecuadorian|american|biographi|ecuadorian|unit|state|biographi|illeg|alien|unit|state|biographi|hispan|american|gay|biographi
1252,Memorandum on abuse torture dehumanised treatment of migrant workers at detention camps,foreign|worker|malaysia|case|studi|alien|detent|center|malaysia|case|studi|illeg|alien|malaysia
5649,Memorandum to interested persons from Wilmer Cutler Pickering date August 24 1993 re analysis of proposed constitutional amendment that would deny citizenship to US-born children of undocumented residents,citizenship|unit|state|illeg|alien|unit|state
2916,Memórias da América,fazolo|maria|luiza|women|illeg|alien|massachusett|brazilian|massachusett|women|immigr|massachusett|massachusett|emigr|immigr|brazil|emigr|immigr
1768,Menpaʼuʼer = Manpower,polic|israel|drama|foreign|worker|israel|drama|illeg|alien|israel|drama
4195,Menschen in aufenthaltsrechtlicher Illegalität Reformvorschläge und Folgenabwägungen aus sozialethischer Perspektive,emigr|immigr|religi|aspect|cathol|church|illeg|alien|germani|social|condit|illeg|alien|govern|polici|germani|germani|emigr|immigr
1437,Menschen ohne Papiere,illeg|alien|germani|illeg|alien|germani|social|condit|illeg|alien|govern|polici|germani
